#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 2894.0 1.7e-08
DP 2907.0 1.7e-08
DP 2921.0 1.5999999999999998e-08
DP 2934.0 1.5999999999999998e-08
DP 2948.0 1.5999999999999998e-08
DP 2961.0 1.5999999999999998e-08
DP 2975.0 1.5999999999999998e-08
DP 2989.0 1.5999999999999998e-08
DP 3002.0 1.5999999999999998e-08
DP 3016.0 1.5999999999999998e-08
DP 3030.0 1.5999999999999998e-08
DP 3044.0 1.5000000000000002e-08
DP 3058.0 1.5000000000000002e-08
DP 3072.0 1.5000000000000002e-08
DP 3087.0 1.5000000000000002e-08
DP 3101.0 1.5000000000000002e-08
DP 3115.0 1.5000000000000002e-08
DP 3130.0 1.5000000000000002e-08
DP 3144.0 1.5000000000000002e-08
DP 3159.0 1.5000000000000002e-08
DP 3173.0 1.4e-08
DP 3188.0 1.4e-08
DP 3203.0 1.4e-08
DP 3217.0 1.4e-08
DP 3232.0 1.4e-08
DP 3247.0 1.4e-08
DP 3262.0 1.4e-08
DP 3277.0 1.4e-08
DP 3292.0 1.4e-08
DP 3308.0 1.2999999999999999e-08
DP 3323.0 1.2999999999999999e-08
DP 3338.0 1.2999999999999999e-08
DP 3354.0 1.2999999999999999e-08
DP 3369.0 1.2999999999999999e-08
DP 3385.0 1.2999999999999999e-08
DP 3400.0 1.2999999999999999e-08
DP 3416.0 1.2999999999999999e-08
DP 3432.0 1.2999999999999999e-08
DP 3448.0 1.2999999999999999e-08
DP 3464.0 1.2999999999999999e-08
DP 3480.0 1.2e-08
DP 3496.0 1.2e-08
DP 3512.0 1.2e-08
DP 3528.0 1.2e-08
DP 3544.0 1.2e-08
DP 3561.0 1.2e-08
DP 3577.0 1.2e-08
DP 3594.0 1.2e-08
DP 3610.0 1.2e-08
DP 3627.0 1.2e-08
DP 3644.0 1.2e-08
DP 3661.0 1.1e-08
DP 3678.0 1.1e-08
DP 3695.0 1.1e-08
DP 3712.0 1.1e-08
DP 3729.0 1.1e-08
DP 3746.0 1.1e-08
DP 3763.0 1.1e-08
DP 3781.0 1.1e-08
DP 3798.0 1.1e-08
DP 3816.0 1.1e-08
DP 3833.0 1.1e-08
DP 3851.0 1.1e-08
DP 3869.0 1.1e-08
DP 3887.0 1e-08
DP 3905.0 1e-08
DP 3923.0 1e-08
DP 3941.0 1e-08
DP 3959.0 1e-08
DP 3977.0 1e-08
DP 3996.0 1e-08
DP 4014.0000000000005 9.9e-09
DP 4033.0000000000005 9.8e-09
DP 4051.0 9.8e-09
DP 4070.0000000000005 9.700000000000001e-09
DP 4089.0000000000005 9.6e-09
DP 4108.0 9.5e-09
DP 4127.0 9.5e-09
DP 4146.0 9.4e-09
DP 4165.0 9.3e-09
DP 4184.0 9.3e-09
DP 4204.0 9.2e-09
DP 4223.0 9.099999999999999e-09
DP 4243.0 9.099999999999999e-09
DP 4262.0 9e-09
DP 4282.0 8.9e-09
DP 4302.0 8.9e-09
DP 4322.0 8.800000000000001e-09
DP 4341.0 8.7e-09
DP 4362.0 8.7e-09
DP 4382.0 8.600000000000001e-09
DP 4402.0 8.5e-09
DP 4422.0 8.5e-09
DP 4443.0 8.399999999999999e-09
DP 4463.0 8.399999999999999e-09
DP 4484.0 8.3e-09
DP 4505.0 8.199999999999999e-09
DP 4525.0 8.199999999999999e-09
DP 4546.0 8.1e-09
DP 4567.0 8.1e-09
DP 4588.0 7.999999999999999e-09
DP 4610.0 7.900000000000001e-09
DP 4631.0 7.900000000000001e-09
DP 4652.0 7.8e-09
